Customer ID,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Referred a Friend,Number of Referrals,Tenure in Months,Tenure Category,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,New Customer,Churn Label,Churn Score,CLTV,Churn Reason,Population,Engagement Score,Gender_Male,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Churn Category_Attitude,Churn Category_Competitor,Churn Category_Dissatisfaction,Churn Category_Price,Density_High,Density_Low,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Cluster_Demo,Cluster_SVC,Cluster_Streaming,Cluster_Tenure,Cluster_Payment,Cluster_Profit,Cluster_Overall,Cluster_Churn
9314-QDMDW,0.1639344262295082,1,0,0,0,0.0,Los Alamos,0,0.0,0.1408450704225352,0.25,1,0.5569113822764553,0,1,0.6941176470588235,0,1,0,0,1,0,0,1,1,0.4278606965174129,0.0820620816985922,0.0,0.0,0.0859085706591261,0.0848663403016228,0.5,0,0,0.5824175824175825,0.1634422948632422,,0.0125102114482208,0.4285714285714285,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2,2,0,2,2,2,1,0
9308-ANMVE,0.5409836065573771,0,0,0,1,0.2222222222222222,Los Olivos,0,0.0,0.647887323943662,0.75,1,0.5051010202040408,0,1,0.2,1,1,0,0,0,0,0,1,1,0.3686567164179104,0.3040906992845603,0.0,0.0,0.3329153481900402,0.3194051169177403,0.5,0,0,0.5164835164835165,0.7756281965754948,,0.0124057222106123,0.5714285714285714,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2,2,1,0,2,2,0,0
3413-DHLPB,0.6229508196721312,0,0,1,1,0.1111111111111111,Oceano,1,0.0909090909090909,0.8309859154929577,1.0,1,0.0566113222644528,1,1,0.2235294117647058,0,1,0,1,1,1,1,1,1,0.8507462686567163,0.6867239787675975,0.0,0.0,0.047633474718912,0.511657487301367,0.75,0,0,0.5274725274725275,0.9415165665999554,,0.0705207363641544,0.7142857142857142,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,2,0,0,0
7649-PHJVR,0.0491803278688524,1,0,0,0,0.0,Paso Robles,0,0.0,0.1408450704225352,0.25,1,0.6697339467893578,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0124378109452736,0.0240018462958689,0.0,0.0,0.1033124621288628,0.0479780029737463,0.75,0,0,0.2527472527472527,0.849899933288859,,0.3379276934475749,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,2,0,2,2,0
6114-TCFID,0.459016393442623,0,0,0,0,0.0,Pismo Beach,0,0.0,0.3943661971830986,0.5,0,0.0,0,1,0.3294117647058823,1,1,0,1,0,0,0,1,0,0.2114427860696517,0.1227729056081237,0.0,0.0,0.0,0.0887599745107451,0.5,0,0,0.2637362637362637,0.6893484545252391,,0.0812451317514296,0.5714285714285714,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,2,1,1,1,0
3787-TRIAL,0.0655737704918033,1,0,1,1,1.0,San Ardo,1,0.0909090909090909,0.2816901408450704,0.5,0,0.0,0,1,0.6941176470588235,0,0,0,0,0,0,0,1,1,0.0776119402985074,0.0631144703438726,0.0,0.0,0.0,0.0455252475752593,1.0,0,0,0.4285714285714286,0.5112297086946853,,0.0062598552349108,0.1428571428571428,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3,1,0,2,1,0,0
5156-UMKOW,0.4098360655737705,0,0,0,1,0.3333333333333333,San Simeon,0,0.0,0.028169014084507,0.25,0,0.0,0,1,0.6235294117647059,0,1,0,0,0,0,0,1,0,0.1134328358208954,0.0082217862912531,0.0,0.0,0.0,0.0057442812247553,0.5,1,0,0.7032967032967034,0.8621303090949521,,0.0043695499363565,0.2857142857142857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,1,0,0
1247-QBVSH,0.3606557377049181,0,0,1,1,0.2222222222222222,Santa Margarita,1,0.0909090909090909,0.5915492957746479,0.75,1,0.2928585717143429,0,1,0.2235294117647058,0,1,0,0,0,0,0,1,0,0.317910447761194,0.2481652434802677,0.0,0.0,0.1765973204066518,0.2322766888722008,0.75,0,0,0.4835164835164836,0.7295975094507448,,0.0254193818036742,0.4285714285714285,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3,1,0,0,1,0,0
6734-GMPVK,0.2459016393442623,0,0,0,0,0.0,Santa Maria,0,0.0,0.056338028169014,0.25,1,0.8931786357271454,1,1,0.3529411764705882,0,1,1,0,1,1,1,1,0,0.8661691542288558,0.0613662589429956,0.0,0.0,0.0626276397585224,0.0629278523630245,0.5,0,0,0.6703296703296704,0.4494107182566155,,0.2899956304500636,0.7142857142857142,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,2,0,0
9822-OAOVB,0.7213114754098361,0,0,0,0,0.0,Santa Maria,0,0.0,0.0,0.0,1,0.128625725145029,0,1,0.3176470588235294,0,0,0,0,0,1,1,0,1,0.3701492537313433,0.0042291714747288,0.0,0.0666666666666666,0.0018037882358221,0.0042247938196919,0.75,1,0,0.4395604395604395,0.7300422503891482,,0.354816953853753,0.1428571428571428,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,3,2,0,2,1,0,0
6161-ERDGD,0.6229508196721312,0,0,1,1,0.3333333333333333,Santa Maria,0,0.0,0.9859154929577464,1.0,1,0.4682936587317464,1,1,0.6235294117647059,1,0,1,1,1,1,1,1,0,0.6686567164179105,0.7249076852065544,0.0,0.0,0.4662666352476492,0.6641255462879182,0.75,0,0,0.2967032967032967,0.7287080275739382,,0.4148507703706518,0.8571428571428572,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,3,2,2,0,3,1,0
1226-JZNKR,0.0163934426229508,1,0,1,0,0.0,Santa Ynez,1,0.0909090909090909,0.0985915492957746,0.25,1,0.5675135027005401,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0154228855721393,0.0162993307177475,0.0,0.0,0.0636683947126282,0.0305779069709098,0.75,0,0,0.5054945054945055,0.8216588837002445,,0.0541349241028174,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,2,2,0
7318-EIVKO,0.3114754098360656,0,0,0,0,0.0,Shandon,0,0.0,0.0985915492957746,0.25,1,0.9641928385677137,1,1,0.2588235294117647,0,0,0,0,1,0,0,1,1,0.4079601990049751,0.0482114008769905,0.0,0.0,0.1081711887609686,0.0669711774062174,0.5,0,0,0.5384615384615384,0.2223704692016899,,0.0118167828713642,0.4285714285714285,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2,3,0,0,2,2,0,0
3771-PZOBW,0.3114754098360656,0,0,0,0,0.0,Solvang,0,0.0,0.2676056338028169,0.5,1,0.5083016603320665,1,1,0.3176470588235294,0,0,1,0,1,0,0,1,1,0.7208955223880598,0.2033867989845372,0.0,0.0,0.142563791826567,0.1896800295702116,0.75,0,0,0.7912087912087913,0.2054703135423616,,0.0754887246613598,0.5714285714285714,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0
8231-BSWXX,0.4098360655737705,0,0,0,0,0.0,Mojave,0,0.0,0.9859154929577464,1.0,1,0.8269653930786158,1,1,0.1176470588235294,0,1,0,0,0,0,0,1,1,0.6049751243781094,0.6385529656127394,0.0,0.0,0.8233858479768399,0.7080025221651148,0.75,0,0,0.3626373626373626,0.7700689348454524,,0.0462697342173756,0.5714285714285714,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,1,2,1,3,1,0
7389-KBFIT,0.1967213114754098,0,0,1,1,0.2222222222222222,Big Pine,1,0.5454545454545454,0.0140845070422535,0.0,0,0.0,0,1,0.2352941176470588,0,1,0,0,0,0,0,1,1,0.1194029850746268,0.0051869374567274,0.0,0.0,0.0,0.0035449131040526,0.5,1,0,0.6153846153846154,0.5301311985768289,,0.0172407242054068,0.2857142857142857,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3,1,0,2,1,0,0
7176-WIONM,0.081967213114754,1,0,1,0,0.0,Bishop,1,0.9090909090909092,0.1549295774647887,0.25,0,0.0,0,1,0.9647058823529412,0,0,1,0,1,1,1,1,1,0.3144278606965174,0.0690456958227556,0.0,0.0,0.0,0.0498236324195223,0.5,0,0,0.2087912087912088,0.1934623082054703,,0.1263179892471075,0.2857142857142857,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,2,0,2,1,0,0
5141-ZUVBH,0.4426229508196722,0,0,0,1,0.1111111111111111,Boron,0,0.0,0.1126760563380281,0.25,1,0.8421684336867374,0,1,0.188235294117647,1,0,1,1,0,1,1,1,0,0.7437810945273632,0.098251788599123,0.0,0.0,0.1062916582508584,0.1026753682478144,0.5,0,0,0.3846153846153846,0.0587058038692461,,0.0211828181697285,0.7142857142857142,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0
7623-HKYRK,0.4426229508196722,0,0,0,1,0.1111111111111111,Caliente,0,0.0,0.0704225352112676,0.25,1,0.5557111422284458,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0144278606965173,0.0107142857142857,0.0,0.0,0.0467582306604726,0.0214894154363864,0.5,0,0,0.4285714285714286,0.0607071380920613,,0.0096035108383836,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,2,2,0
0310-SUCIN,0.5081967213114754,0,0,1,0,0.0,Darwin,1,0.1818181818181818,0.9859154929577464,1.0,1,0.4612922584516903,0,1,0.0705882352941176,1,1,1,1,1,1,1,1,1,0.6621890547263681,0.6955111931687054,0.0,0.0,0.4592955407437331,0.6407436707537562,0.5,0,0,0.2527472527472527,0.8094285078941517,,0.000503448144841,0.8571428571428572,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2,2,2,2,3,1,0
5197-PYEPU,0.0327868852459016,1,0,1,1,0.3333333333333333,Edwards,1,0.4545454545454546,0.5774647887323944,0.75,1,0.1274254850970194,1,1,0.8117647058823529,1,1,0,0,1,0,0,0,1,0.7582089552238807,0.4506115855065774,0.0,0.9333333333333332,0.0750521780111762,0.3604270955462377,0.5,0,0,0.6373626373626374,0.8094285078941517,,0.0728954917643482,0.5714285714285714,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,1,0
6619-RPLQZ,0.081967213114754,1,0,1,1,0.1111111111111111,June Lake,1,0.1818181818181818,0.619718309859155,0.75,1,0.8039607921584316,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0258706467661691,0.1007789060696976,0.0,0.0,0.5073470006059383,0.2240629270161013,0.75,0,0,0.2967032967032967,0.1870135645986213,,0.0057659061116704,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,2,2,0
3275-RHRNE,0.639344262295082,0,0,1,1,0.3333333333333333,Keeler,1,0.7272727272727273,0.3802816901408451,0.5,0,0.0,0,1,0.611764705882353,0,1,1,1,1,1,1,1,1,0.4154228855721392,0.191928225248096,0.0,0.0,0.0,0.1388771347669088,1.0,0,0,0.8241758241758242,0.1765621525461418,,0.0005699412960465,0.5714285714285714,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,3,2,2,1,1,1,0
3503-TYDAY,0.3606557377049181,0,0,1,0,0.0,Keene,1,0.6363636363636364,0.5915492957746479,0.75,1,0.8367673534706942,1,1,0.1764705882352941,0,1,0,0,0,0,0,1,0,0.618905472636816,0.3900415416570505,0.0,0.0,0.5045810049597164,0.4328682603583548,0.75,0,0,0.3296703296703296,0.7458305537024683,,0.0135361057811045,0.5714285714285714,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,3,0,0
6901-GOGZG,0.1475409836065573,1,0,0,1,0.1111111111111111,Lake Hughes,0,0.0,0.8309859154929577,1.0,1,0.9993998799759952,1,1,1.0,1,0,1,1,1,1,1,1,1,0.663681592039801,0.5730498499884606,0.0,0.0,0.8409075607621357,0.6657554202298382,0.5,0,0,0.3956043956043956,0.4672003557927507,,0.0262172996181393,0.8571428571428572,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2,3,2,1,2,3,1,0
7021-XSNYE,0.4426229508196722,0,0,1,1,0.2222222222222222,Lancaster,1,0.3636363636363636,0.0845070422535211,0.25,0,0.0,0,1,0.3294117647058823,1,0,1,1,0,1,1,1,0,0.3124378109452736,0.033089083775675,0.0,0.0,0.0,0.0237657196282315,0.5,0,0,0.6043956043956045,0.1661107404936624,,0.5488819651575888,0.5714285714285714,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,3,2,1,1,1,1,0
9621-OUPYD,0.0327868852459016,1,0,1,0,0.0,Lancaster,1,0.1818181818181818,0.3380281690140845,0.5,1,0.2098419683936787,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0194029850746268,0.056438956842834,0.0,0.0,0.0735681904890145,0.062618435555169,0.5,0,0,0.1978021978021978,0.472759617522793,,0.4682827668750118,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,2,2,1,2,0
8982-NHAVY,0.0655737704918033,1,0,0,0,0.0,Littlerock,0,0.0,0.3661971830985915,0.5,1,0.1772354470894178,1,1,0.8588235294117647,0,0,1,0,1,1,1,0,1,0.818407960199005,0.3063293330256173,0.0,0.4666666666666667,0.067107655019188,0.2476429965596195,0.5,0,0,0.4945054945054945,0.8752501667778518,,0.1062655546478712,0.4285714285714285,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,2,2,2,0,1,0
4307-KWMXE,0.5573770491803279,0,0,0,0,0.0,Llano,0,0.0,0.1267605633802817,0.25,0,0.0,0,1,0.2588235294117647,0,1,0,1,0,0,0,1,0,0.1741293532338308,0.04281098546042,0.0,0.0,0.0,0.0308112239692657,0.5,0,0,0.5934065934065934,0.0578163219924394,,0.0114843171153371,0.4285714285714285,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2,3,1,0,0,1,0,0
2450-ZKEED,0.2295081967213115,0,0,0,0,0.0,Mammoth Lakes,0,0.0,0.1408450704225352,0.25,1,0.1484296859371874,0,1,0.2,0,0,1,1,0,0,0,1,0,0.353731343283582,0.0730152319409185,0.0,0.0,0.0228966089903274,0.0595259399998996,1.0,0,0,0.2417582417582417,0.8663553480097843,,0.0779489712559606,0.5714285714285714,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,2,0,1,1,0
3694-DELSO,0.6065573770491803,0,0,1,1,0.3333333333333333,Olancha,1,0.2727272727272727,0.0422535211267605,0.25,0,0.0,0,1,0.6235294117647059,1,0,0,0,1,0,0,1,0,0.2019900497512437,0.0158435264251096,0.0,0.0,0.0,0.0112677893757975,0.75,0,0,0.3846153846153846,0.4049366244162775,,0.0029161996314379,0.2857142857142857,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,3,0,0,1,1,0,0
3893-JRNFS,0.0,1,0,0,0,0.0,Palmdale,0,0.0,0.943661971830986,1.0,0,0.0,0,1,0.6823529411764706,0,0,1,0,0,1,1,1,1,0.2154228855721393,0.3205111931687052,0.0,0.0,0.0,0.2320617696299876,0.75,0,0,0.7032967032967034,0.9488547920836112,,0.6385337310257043,0.2857142857142857,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,3,2,0,2,1,0,0
1133-KXCGE,0.3114754098360656,0,0,0,0,0.0,Palmdale,0,0.0,0.2394366197183098,0.5,1,0.3760752150430086,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0184079601990049,0.0448015231940918,0.0,0.0,0.094930317107655,0.0605528692973228,0.75,0,0,0.5494505494505495,0.2016900155659328,,0.2408856887740562,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,2,0
0142-GVYSN,0.6229508196721312,0,0,0,0,0.0,Randsburg,0,0.0,0.352112676056338,0.5,1,0.2668533706741348,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0203980099502487,0.0568255250403877,0.0,0.0,0.0972979644965102,0.0699725204424158,1.0,0,0,0.6923076923076923,0.8247720702690682,,0.0010068962896821,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1,1,0,2,1,2,0
1049-FYSYG,0.4754098360655737,0,0,1,0,0.0,Temecula,1,0.4545454545454546,0.2253521126760563,0.25,0,0.0,0,1,0.2705882352941176,0,1,1,0,0,0,0,1,1,0.1731343283582089,0.0723805677359796,0.0,0.0,0.0,0.0522404285673667,0.5,0,0,0.3626373626373626,0.883700244607516,,0.4384748370917795,0.4285714285714285,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,3,1,0,1,1,0,0
1821-BUCWY,0.2622950819672132,0,0,0,0,0.0,Valyermo,0,0.0,0.4084507042253521,0.5,1,0.9413882776555312,0,1,0.2823529411764706,1,0,1,0,0,0,0,1,1,0.372139303482587,0.1886741287791368,0.0,0.0,0.3960479364438161,0.2545822956720115,0.5,0,0,0.7142857142857143,0.765399154992217,,0.0038186066835115,0.5714285714285714,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,1,2,2,1,0
8314-DPQHL,0.6885245901639344,0,0,0,0,0.0,Auberry,0,0.0,0.1126760563380281,0.25,0,0.0,0,1,0.1647058823529411,1,0,1,1,0,1,1,1,0,0.3238805970149253,0.0513270251557812,0.0,0.0,0.0,0.0369828348935188,0.75,0,0,0.4615384615384615,0.7854124972203691,,0.0328001215874764,0.5714285714285714,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,3,2,2,0,1,1,0
1465-WCZVT,0.4098360655737705,0,0,1,1,0.3333333333333333,Badger,1,0.0909090909090909,0.028169014084507,0.25,1,0.6069213842768554,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0139303482587064,0.0048292176321255,0.0,0.0,0.0255335622433178,0.0108973254680138,0.75,1,0,0.2857142857142857,0.6537691794529685,,0.002488743659403,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,2,2,0
9481-SFCQY,0.4098360655737705,0,0,0,1,0.1111111111111111,Bass Lake,0,0.0,0.1830985915492957,0.25,1,0.8829765953190639,0,1,0.2823529411764706,0,0,1,0,1,0,0,1,1,0.4134328358208955,0.0930129240710824,0.0,0.0,0.1733544289593573,0.1188704112233002,0.75,0,0,0.5054945054945055,0.8803646875694906,,0.0057184110036666,0.4285714285714285,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,1,2,0,0
0567-GGCAC,0.3114754098360656,0,0,0,0,0.0,Biola,0,0.0,0.0845070422535211,0.25,1,0.3168633726745349,0,1,0.1647058823529411,1,1,1,0,0,0,0,1,0,0.4293532338308458,0.0484768059081467,0.0,0.0,0.0311048273076146,0.0441897377316235,0.5,0,0,0.7252747252747254,0.1872359350678229,,0.0075612211942169,0.7142857142857142,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,1,0,0
8884-MRNSU,0.6885245901639344,0,0,1,0,0.0,Caruthers,1,0.7272727272727273,0.2253521126760563,0.25,1,0.2938587717543509,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0164179104477611,0.0358816062774059,0.0,0.0,0.0700559931775847,0.0466734348108961,0.5,0,0,0.6373626373626374,0.3386702245941739,,0.0516271824002127,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,1,2,0
2171-UDMFD,0.0491803278688524,1,0,1,1,0.3333333333333333,Chowchilla,1,0.4545454545454546,0.4366197183098592,0.5,1,0.701140228045609,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0119402985074626,0.0756692822524809,0.0,0.0,0.3146390179312821,0.1484188801118583,0.75,0,0,0.4065934065934066,0.5247943073159884,,0.1840910386230218,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,2,2,0
9802-CAQUT,0.1311475409836066,1,0,1,1,0.3333333333333333,Coarsegold,1,0.8181818181818182,1.0,1.0,1,0.6679335867173435,1,1,0.611764705882353,1,1,1,0,1,1,1,0,0,0.908457711442786,0.9079679206092776,0.0,0.8,0.6744092102605534,0.8688733381390502,0.75,0,0,0.2417582417582417,0.8272181454302867,,0.0891388187016737,0.7142857142857142,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,1,3,1,0
0187-WZNAB,0.6065573770491803,0,0,1,1,0.2222222222222222,Del Rey,1,0.5454545454545454,0.3661971830985915,0.5,1,0.9333866773354672,0,1,0.3294117647058823,1,0,0,0,0,0,0,1,0,0.5587064676616916,0.2254269559196861,0.0,0.0,0.3534134518279135,0.268507724548795,0.5,0,0,0.5714285714285714,0.5176784523015343,,0.0185610882079145,0.4285714285714285,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,2,0,0
1475-VWVDO,0.5901639344262295,0,0,0,0,0.0,Dos Palos,0,0.0,0.0845070422535211,0.25,1,0.6919383876775356,0,1,0.1411764705882353,0,0,1,0,0,0,0,1,1,0.5636815920398011,0.0544368797599815,0.0,0.0,0.0679239884198478,0.0594849631793998,0.5,0,0,0.5164835164835165,0.740938403380031,,0.0890723255504683,0.4285714285714285,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,2,2,0,0
1357-MVDOZ,0.0983606557377049,1,0,1,1,0.1111111111111111,Firebaugh,1,0.6363636363636364,0.1408450704225352,0.25,1,0.4228845769153831,0,1,0.5529411764705883,0,0,1,0,1,0,0,1,1,0.4119402985074626,0.0766732056312024,0.0,0.0,0.065233735047914,0.074797750121676,0.5,0,0,0.7252747252747254,0.0295752724038247,,0.0900507247753481,0.4285714285714285,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0,2,2,0,0
7602-MVRMB,0.7049180327868853,0,0,1,1,0.1111111111111111,Fish Camp,1,0.8181818181818182,1.0,1.0,1,0.9327865573114624,1,1,0.1647058823529411,1,0,1,1,1,1,1,1,1,0.9174129353233832,0.9277694438033696,0.0,0.0,0.9418299333467988,0.9529075981060348,0.75,0,0,0.3956043956043956,0.6117411607738492,,0.0006269354256511,0.8571428571428572,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,2,1,2,3,1,0
5406-KGRMX,0.180327868852459,0,0,0,0,0.0,Helm,0,0.0,0.9859154929577464,1.0,1,0.0532106421284256,1,0,0.0,0,0,0,0,0,0,0,0,0,0.0626865671641791,0.196209323794138,0.0,0.0,0.0529803182297628,0.1577733028488089,1.0,0,0,0.7582417582417583,0.5674894374027128,,0.0013393620457092,0.1428571428571428,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,2,0
5968-HYJRZ,0.1475409836065573,1,0,1,1,0.2222222222222222,Kerman,1,0.2727272727272727,0.647887323943662,0.75,1,0.3136627325465093,1,0,0.0,0,0,0,0,0,0,0,0,0,0.0626865671641791,0.1317389799215324,0.0,0.0,0.2067371350344487,0.156886865507385,0.75,0,0,0.8021978021978022,0.3615743829219479,,0.1334707525124912,0.1428571428571428,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,0
7140-ADSMJ,0.0655737704918033,1,0,0,0,0.0,Los Banos,0,0.0,0.0985915492957746,0.25,1,0.7043408681736347,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0218905472636815,0.0165589660743134,0.0,0.0,0.0790188289683341,0.0353420895502417,0.5,0,0,0.2087912087912088,0.8052034689793195,,0.276545015863366,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,0,1,2,2,0
2230-XTUWL,0.0163934426229508,1,0,1,1,0.2222222222222222,Madera,1,0.2727272727272727,0.6619718309859155,0.75,1,0.265253050610122,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0129353233830845,0.0997634433417955,0.0,0.0,0.178549787921632,0.1253112983965519,1.0,0,0,0.6923076923076923,0.7689570824994441,,0.2699906909588312,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,0
7706-YLMQA,0.180327868852459,0,0,0,0,0.0,Madera,0,0.0,0.971830985915493,1.0,1,0.2000400080016003,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0144278606965173,0.152630971613201,0.0,0.0,0.1963688592652438,0.1689365595192499,0.75,0,0,0.7362637362637363,0.9048254391816766,,0.4676938275357638,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,1,2,0
2585-KTFRE,0.6885245901639344,0,0,0,1,0.1111111111111111,Escondido,0,0.0,0.0,0.0,1,0.4020804160832167,0,1,0.2470588235294117,1,1,0,1,0,1,1,1,1,0.5194029850746269,0.0059600738518347,0.0,0.0,0.0056385915303305,0.0057860943068979,0.5,1,0,0.5274725274725275,0.156326439848788,,0.4624028725041321,0.7142857142857142,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2,2,2,0,2,1,0,0
7994-UYIVZ,0.7049180327868853,0,0,1,0,0.0,Miramonte,1,0.0909090909090909,0.0985915492957746,0.25,1,0.7919583916783358,1,1,0.188235294117647,0,0,0,0,0,1,1,0,1,0.6706467661691543,0.0739268405261943,0.0,0.4666666666666667,0.0888484930092686,0.0857009294211898,0.75,0,0,0.7362637362637363,0.1131865688236602,,0.005319452096434,0.2857142857142857,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,2,0,2,2,0,0
7717-BICXI,0.2950819672131147,0,0,1,1,0.3333333333333333,O Neals,1,0.3636363636363636,0.8309859154929577,1.0,1,0.3130626125225045,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0228855721393034,0.1368855296561274,0.0,0.0,0.2634147983572342,0.1775124226667045,0.5,0,0,0.4615384615384615,0.4485212363798087,,0.0015388414993255,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,2,0
