Customer ID,Satisfaction Score,Churn Score,Contract_Month-to-Month,Number of Referrals,Online Security,Monthly Charge,Offer_Offer E,Offer_Offer A,Contract_Two Year
4361-FEBGN,1.0,0.4175824175824176,0,0.0,0,0.0189054726368158,0,0,1
0380-ZCSBI,1.0,0.6703296703296704,1,0.0,0,0.017412935323383,0,0,0
7145-FEJWU,0.5,0.7362637362637363,1,0.0,0,0.8661691542288558,0,0,0
3969-JQABI,0.5,0.6483516483516484,1,0.0,1,0.4676616915422885,0,0,0
9624-EGDEQ,1.0,0.6153846153846154,0,0.0,0,0.0154228855721393,0,0,1
1051-EQPZR,1.0,0.3406593406593406,1,0.0909090909090909,0,0.0134328358208955,0,0,0
5849-ASHZJ,0.5,0.6593406593406593,0,0.0,0,0.017910447761194,0,0,0
5780-INQIK,0.75,0.4725274725274725,1,0.0,0,0.3099502487562188,0,0,0
8384-FZBJK,0.5,0.4725274725274725,1,0.0909090909090909,0,0.8194029850746268,0,0,0
3750-RNQKR,0.75,0.3076923076923077,1,0.0,0,0.0119402985074626,0,0,0
0962-CQPWQ,1.0,0.5604395604395604,0,0.0909090909090909,0,0.0203980099502487,0,0,1
3096-YXENJ,1.0,0.2197802197802198,0,0.0909090909090909,0,0.8895522388059701,0,0,1
1265-BCFEO,1.0,0.7692307692307693,0,0.0909090909090909,0,0.618905472636816,0,1,1
5837-LXSDN,0.75,0.2197802197802198,0,0.0909090909090909,0,0.4039800995024876,0,0,0
5945-AZYHT,0.5,0.1868131868131868,0,0.8181818181818182,1,0.908955223880597,0,1,0
8325-QRPZR,0.5,0.4945054945054945,1,0.0,0,0.5661691542288557,0,0,0
6384-VMJHP,0.75,0.8241758241758242,0,0.0,1,0.5447761194029851,0,1,1
2262-SLNVK,0.75,0.7582417582417583,1,0.0,0,0.5159203980099502,0,0,0
7730-CLDSV,0.75,0.8021978021978022,0,0.5454545454545454,0,0.8,0,1,1
1135-HIORI,1.0,0.7582417582417583,0,0.2727272727272727,0,0.927363184079602,0,0,0
0164-APGRB,0.75,0.7032967032967034,0,0.0,1,0.9616915422885572,0,1,1
6481-ESCNL,0.75,0.5274725274725275,1,0.0,0,0.8189054726368158,0,0,0
1790-NESIO,1.0,0.7802197802197802,0,0.0,0,0.0213930348258706,0,0,1
1550-EENBN,0.75,0.8021978021978022,1,0.0,1,0.8567164179104477,0,0,0
8198-RKSZG,0.5,0.2307692307692308,1,0.7272727272727273,0,0.618905472636816,0,0,0
9297-EONCV,0.5,0.5164835164835165,0,0.0,1,0.7273631840796019,0,1,1
1069-QJOEE,1.0,0.7802197802197802,0,0.0,0,0.0164179104477611,0,0,0
7799-DSEWS,0.5,0.4615384615384615,1,0.0,1,0.4985074626865671,0,0,0
8766-PAFNE,1.0,0.2637362637362637,0,0.5454545454545454,0,0.6054726368159203,0,1,1
3130-ICDUP,0.75,0.3846153846153846,1,0.0,1,0.6199004975124378,0,0,0
0820-FNRNX,0.5,0.4505494505494506,1,0.0909090909090909,0,0.482089552238806,0,0,0
0880-FVFWF,1.0,0.6483516483516484,1,0.0,1,0.6781094527363184,0,0,0
4611-ANLQC,0.5,0.6593406593406593,0,0.6363636363636364,1,0.3164179104477611,0,0,0
4213-HKBJO,0.75,0.3736263736263736,0,0.0,0,0.0741293532338308,0,0,1
2792-LSHWX,0.5,0.2307692307692308,1,0.0,1,0.6482587064676617,0,0,0
0014-BMAQU,0.75,0.4835164835164836,0,0.7272727272727273,1,0.6606965174129353,0,0,1
9018-PCIOK,0.5,0.3406593406593406,0,0.0,0,0.4626865671641791,0,0,1
4837-QUSFT,0.75,0.7362637362637363,0,0.7272727272727273,1,0.8149253731343283,0,0,0
9953-ZMKSM,0.75,0.8131868131868132,0,0.0,0,0.0696517412935323,0,0,1
7665-NKLAV,0.75,0.4285714285714286,0,0.4545454545454546,1,0.2228855721393034,0,0,1
4391-LNRXK,1.0,0.2527472527472527,1,0.0,0,0.7631840796019901,0,0,0
8562-GHPPI,1.0,0.1868131868131868,1,0.0,0,0.0154228855721393,0,0,0
5893-PYOLZ,1.0,0.7692307692307693,0,0.0,0,0.6323383084577114,0,0,1
4986-MXSFP,0.75,0.3736263736263736,1,0.0,0,0.017412935323383,1,0,0
6131-FOYAS,0.5,0.2417582417582417,1,0.0,1,0.4114427860696518,0,0,0
3027-YNWZU,1.0,0.6153846153846154,0,0.4545454545454546,0,0.0671641791044776,0,0,1
5609-IMCGG,0.5,0.3296703296703296,1,0.0,1,0.6577114427860695,0,0,0
4727-MCYZG,1.0,0.3296703296703296,1,0.0,0,0.3711442786069651,1,0,0
9481-WHGWY,0.5,0.6483516483516484,0,0.8181818181818182,1,0.5681592039800994,0,1,1
4328-VUFWD,0.75,0.4065934065934066,0,0.0,0,0.408457711442786,0,0,0
3301-LSLWQ,0.5,0.7362637362637363,1,0.0,1,0.4761194029850746,0,0,0
7473-ZBDSN,1.0,0.2527472527472527,0,0.1818181818181818,0,0.0054726368159203,0,0,1
3166-PNEOF,0.75,0.7582417582417583,0,0.0,1,0.6786069651741293,0,0,1
5639-NTUPK,0.5,0.3186813186813186,1,0.0,1,0.3368159203980099,0,0,0
8780-YRMTT,0.5,0.2417582417582417,0,0.0,1,0.2900497512437811,0,1,1
5140-FOMCQ,0.75,0.6813186813186813,0,0.6363636363636364,1,0.9044776119402984,0,0,0
6242-SGYTS,0.75,0.2417582417582417,0,0.5454545454545454,1,0.7631840796019901,0,0,0
8414-OOEEL,0.75,0.6703296703296704,0,0.0,0,0.6094527363184079,0,1,1
8454-AATJP,0.5,0.4505494505494506,0,0.0,1,0.96318407960199,0,1,1
4531-AUZNK,0.5,0.1758241758241758,0,0.1818181818181818,1,0.7651741293532338,0,0,0
4191-XOVOM,0.75,0.6703296703296704,1,0.0,0,0.8671641791044776,0,0,0
2150-OEGBV,1.0,0.2527472527472527,0,0.0,0,0.0184079601990049,0,0,0
4878-BUNFV,1.0,0.7802197802197802,0,0.9090909090909092,0,0.0243781094527363,0,0,1
1872-EBWSC,0.75,0.6703296703296704,0,0.0,0,0.0208955223880596,0,0,0
7026-YMSBE,0.75,0.5934065934065934,0,0.0,0,0.0144278606965173,0,0,0
6997-UVGOX,0.5,0.4285714285714286,0,0.8181818181818182,1,0.6686567164179105,0,1,1
9674-EHPPG,0.5,0.4285714285714286,0,0.5454545454545454,1,0.2203980099502487,0,0,1
5440-VHLUL,0.5,0.4615384615384615,0,0.0,0,0.8651741293532339,0,1,0
5781-BKHOP,0.5,0.1648351648351648,0,0.9090909090909092,1,0.8199004975124379,0,1,1
5213-TWWJU,0.5,0.6703296703296704,1,0.0,0,0.7238805970149254,0,0,0
7629-WIXZF,0.5,0.2637362637362637,0,0.0,1,0.4064676616915422,0,0,0
5445-GLVOT,0.5,0.2637362637362637,1,0.0,1,0.3139303482587064,0,0,0
3976-HXHCE,0.75,0.4065934065934066,0,0.0,0,0.0104477611940298,0,0,1
2466-NEJOJ,0.75,0.3626373626373626,1,0.5454545454545454,0,0.0139303482587064,1,0,0
0254-KCJGT,0.75,0.6483516483516484,0,0.5454545454545454,1,0.6283582089552239,0,0,0
5472-CVMDX,0.5,0.4395604395604395,0,0.0,1,0.2054726368159203,0,0,1
6461-SZMCV,0.75,0.7252747252747254,0,0.6363636363636364,1,0.6935323383084577,0,0,1
8150-QUDFX,0.5,0.6483516483516484,1,0.0,0,0.0159203980099502,1,0,0
2346-DJQTB,0.75,0.7692307692307693,1,0.0,0,0.0587064676616915,0,0,0
1697-LYYYX,0.75,0.5714285714285714,0,0.7272727272727273,0,0.008457711442786,0,0,0
1942-OQFRW,1.0,0.6153846153846154,1,0.0,0,0.2562189054726368,1,0,0
9640-ZSLDC,0.75,0.3626373626373626,0,0.2727272727272727,0,0.4213930348258706,0,0,0
4231-LZUYM,1.0,0.1868131868131868,0,0.3636363636363636,0,0.0736318407960198,0,0,1
3594-BDSOA,1.0,0.8131868131868132,0,0.5454545454545454,0,0.0213930348258706,0,0,0
5133-VRSAB,0.75,0.5934065934065934,1,0.0,1,0.1104477611940298,1,0,0
5996-DAOQL,0.5,0.8241758241758242,1,0.0,0,0.0218905472636815,1,0,0
6838-YAUVY,0.5,0.6813186813186813,0,0.0,0,0.7646766169154228,0,0,1
0484-JPBRU,0.75,0.3846153846153846,1,0.0,0,0.0696517412935323,0,0,0
7883-ROJOC,1.0,0.7802197802197802,1,0.0,0,0.2651741293532338,0,0,0
0244-LGNFY,0.75,0.7692307692307693,0,0.3636363636363636,1,0.7402985074626866,0,0,1
7274-CGTOD,0.75,0.5824175824175825,0,0.0,1,0.2532338308457711,0,0,1
4635-EJYPD,0.75,0.4835164835164836,0,0.1818181818181818,0,0.0069651741293532,0,0,1
1866-ZSLJM,0.75,0.7692307692307693,1,0.0,0,0.0223880597014925,0,0,0
4636-TVXVG,0.75,0.2967032967032967,0,0.8181818181818182,0,0.0169154228855721,0,0,0
4236-UJPWO,0.75,0.5384615384615384,1,0.0,0,0.0621890547263681,1,0,0
9392-XBGTD,0.75,0.5604395604395604,0,0.0,0,0.0233830845771144,0,0,1
6402-SSEJG,0.5,0.7802197802197802,0,0.0,1,0.4258706467661691,0,0,0
1169-SAOCL,1.0,0.2417582417582417,0,0.0,0,0.8796019900497513,0,0,0
1110-KYLGQ,0.5,0.3736263736263736,1,0.0,1,0.8955223880597015,0,0,0
9929-PLVPA,0.5,0.6593406593406593,1,0.0,0,0.0213930348258706,1,0,0
3518-PZXZQ,0.5,0.3516483516483517,1,0.7272727272727273,0,0.3686567164179104,0,0,0
2371-JUNGC,0.75,0.3076923076923077,1,0.0,0,0.0199004975124378,0,0,0
5074-FBGHB,0.75,0.8241758241758242,0,0.0,0,0.8597014925373135,0,0,0
2351-BKRZW,0.5,0.1978021978021978,0,0.9090909090909092,1,0.5666666666666667,0,0,1
4455-BFSPD,0.5,0.8131868131868132,0,0.4545454545454546,0,0.8248756218905472,0,0,0
3948-KXDUF,0.75,0.6043956043956045,0,0.0,1,0.5024875621890547,0,0,1
2323-ARSVR,0.5,0.6813186813186813,0,0.7272727272727273,1,0.9233830845771144,0,0,1
0815-MFZGM,0.75,0.7802197802197802,0,0.8181818181818182,0,0.8034825870646766,0,0,1
5480-XTFFL,0.5,0.2087912087912088,0,0.2727272727272727,0,0.0273631840796019,0,0,1
8295-FHIVV,1.0,0.5604395604395604,1,0.0,0,0.0114427860696517,0,0,0
9086-YJYXS,1.0,0.5824175824175825,0,0.0,0,0.5865671641791045,0,0,0
1179-INLAT,0.75,0.2967032967032967,0,0.0,0,0.0119402985074626,0,0,0
7909-FIOIY,1.0,0.3736263736263736,1,0.3636363636363636,0,0.0656716417910447,0,0,0
6351-SCJKT,0.5,0.4505494505494506,1,0.0,1,0.2298507462686567,0,0,0
5468-BPMMO,1.0,0.5934065934065934,1,0.2727272727272727,0,0.0134328358208955,0,0,0
0197-PNKNK,0.5,0.4835164835164836,0,0.6363636363636364,1,0.6587064676616915,0,0,0
2439-QKJUL,0.5,0.4285714285714286,1,0.0,0,0.0199004975124378,0,0,0
1194-SPVSP,0.5,0.8131868131868132,1,0.0,0,0.0139303482587064,0,0,0
9534-NSXEM,0.5,0.8131868131868132,0,0.0,0,0.0238805970149253,0,0,0
8929-KSWIH,0.75,0.1978021978021978,0,0.0,0,0.8064676616915423,0,0,1
2250-IVBWA,0.5,0.4725274725274725,1,0.3636363636363636,1,0.6248756218905472,0,0,0
1810-MVMAI,0.5,0.3076923076923077,1,0.3636363636363636,1,0.4910447761194029,0,0,0
9506-UXUSK,1.0,0.2747252747252747,1,0.0,0,0.5164179104477612,0,0,0
1229-RCALF,0.75,0.4395604395604395,0,0.0909090909090909,1,0.962686567164179,0,0,0
3572-UOLYZ,0.5,0.3736263736263736,1,0.0,0,0.6621890547263681,0,0,0
1429-UYJSV,0.75,0.6263736263736264,0,0.0,0,0.0144278606965173,0,0,0
6366-XIVKZ,0.5,0.4505494505494506,1,0.2727272727272727,1,0.4467661691542288,0,0,0
3470-OBUET,0.5,0.3296703296703296,0,0.4545454545454546,1,0.554726368159204,0,0,1
2770-NSVDG,0.5,0.3076923076923077,1,0.3636363636363636,0,0.1079601990049751,0,0,0
9375-MHRRS,1.0,0.3186813186813186,1,0.0,0,0.3164179104477611,1,0,0
4860-YZGZM,0.5,0.6373626373626374,1,0.0,0,0.017412935323383,0,0,0
6599-GZWCM,1.0,0.3846153846153846,0,0.0,0,0.5611940298507463,0,0,0
7037-MTYVW,0.75,0.5054945054945055,0,0.5454545454545454,1,0.6681592039800995,0,0,1
4760-THGOT,0.5,0.7252747252747254,1,0.8181818181818182,1,0.7547263681592039,0,0,0
4016-BJKTZ,0.75,0.8241758241758242,0,0.0,0,0.9019900497512436,0,0,1
6584-VQMYT,0.75,0.4065934065934066,0,0.0,1,0.3776119402985074,0,0,0
9838-BFCQT,0.5,0.3956043956043956,0,0.1818181818181818,0,0.0781094527363184,0,0,1
2790-XUYMV,0.75,0.4725274725274725,0,0.0,1,0.6686567164179105,0,0,0
0581-MDMPW,0.5,0.3516483516483517,1,0.0,0,0.7034825870646766,0,0,0
1023-BQXZE,0.75,0.7252747252747254,0,0.0,1,0.5582089552238805,0,0,1
9163-GHAYE,1.0,0.6263736263736264,1,0.0,0,0.3044776119402985,0,0,0
3904-UKFRE,0.5,0.6813186813186813,1,0.0,1,0.6154228855721392,1,0,0
5353-WILCI,0.5,0.4615384615384615,1,0.0,1,0.3761194029850746,0,0,0
0058-EVZWM,0.5,0.4065934065934066,1,0.1818181818181818,1,0.7119402985074627,0,0,0
7009-PCARS,1.0,0.6703296703296704,0,0.0,0,0.008457711442786,0,0,0
0519-DRGTI,0.75,0.4835164835164836,1,0.8181818181818182,0,0.0208955223880596,0,0,0
1017-FBQMM,0.75,0.7032967032967034,0,0.7272727272727273,0,0.8736318407960199,0,0,0
1985-MBRYP,0.5,0.3956043956043956,0,0.0,0,0.0139303482587064,0,0,1
9372-TXXPS,0.5,0.5384615384615384,0,0.6363636363636364,1,0.4139303482587064,0,0,1
3259-QMXUN,0.5,0.3076923076923077,0,0.2727272727272727,1,0.6751243781094527,0,0,1
1015-JPFYW,0.5,0.2637362637362637,0,0.0,0,0.0119402985074626,0,0,0
6645-MXQJT,0.5,0.4175824175824176,1,0.9090909090909092,1,0.7845771144278606,1,0,0
5804-JMYIO,0.5,0.6153846153846154,0,0.5454545454545454,0,0.0149253731343283,0,0,1
6484-LATFU,0.5,0.2857142857142857,0,0.0,0,0.0626865671641791,0,0,1
7599-NTMDP,0.5,0.2307692307692308,0,0.5454545454545454,1,0.3029850746268657,0,0,1
0536-ACXIP,0.5,0.5274725274725275,0,0.8181818181818182,1,0.908457711442786,0,0,1
0936-NQLJU,0.5,0.8131868131868132,0,0.8181818181818182,0,0.0238805970149253,0,0,1
1575-KRZZE,0.5,0.7582417582417583,1,0.0,1,0.3676616915422885,1,0,0
3251-YMVWZ,0.5,0.1648351648351648,0,0.0,0,0.0577114427860696,0,0,0
4884-LEVMQ,1.0,0.8241758241758242,0,0.9090909090909092,0,0.0218905472636815,0,0,1
8857-CUPFQ,0.5,0.1648351648351648,0,0.8181818181818182,0,0.0099502487562188,0,0,1
7610-TVOPG,0.5,0.7472527472527473,1,0.0,0,0.0805970149253731,0,0,0
3638-DIMPH,0.5,0.3846153846153846,0,0.0909090909090909,0,0.254228855721393,0,0,0
1845-ZLLIG,0.5,0.4945054945054945,1,0.0,0,0.317412935323383,1,0,0
8559-WNQZS,0.5,0.2417582417582417,0,0.0,0,0.0218905472636815,1,0,1
1699-UOTXU,0.5,0.3846153846153846,0,0.0,1,0.4293532338308458,0,0,1
0635-WKOLD,1.0,0.2967032967032967,0,0.0,0,0.5223880597014925,0,0,0
5993-JSUWV,0.5,0.6703296703296704,0,0.0,1,0.426865671641791,0,0,1
4518-FZBSX,0.75,0.6483516483516484,0,0.3636363636363636,0,0.0199004975124378,0,0,0
6988-CJEYV,0.5,0.8131868131868132,1,0.0,0,0.800497512437811,0,0,0
3097-FQTVJ,0.75,0.1758241758241758,0,0.0,0,0.017412935323383,0,0,1
5465-BUBFA,0.5,0.3846153846153846,0,0.0909090909090909,0,0.0104477611940298,0,0,1
7299-GNVPL,0.5,0.5384615384615384,1,0.4545454545454546,1,0.6582089552238807,0,0,0
9743-DQKQW,1.0,0.5824175824175825,1,0.0,0,0.0681592039800995,1,0,0
1215-VFYVK,0.5,0.2747252747252747,1,0.0,1,0.2985074626865671,1,0,0
9371-BITHB,0.75,0.4175824175824176,0,0.0909090909090909,0,0.0159203980099502,0,0,1
9093-FPDLG,0.5,0.5164835164835165,1,0.0,0,0.7557213930348259,0,0,0
0541-FITGH,0.5,0.3186813186813186,1,0.5454545454545454,1,0.4368159203980098,1,0,0
6985-HAYWX,0.5,0.5384615384615384,1,0.4545454545454546,0,0.6074626865671642,0,0,0
7508-KBIMB,0.75,0.5164835164835165,0,0.6363636363636364,1,0.3781094527363183,0,0,0
6838-HVLXG,0.5,0.2417582417582417,1,0.0,0,0.0203980099502487,0,0,0
1897-OKVMW,0.75,0.4175824175824176,0,0.2727272727272727,1,0.7199004975124377,0,0,1
5485-ITNPC,0.5,0.2087912087912088,0,0.1818181818181818,1,0.673134328358209,0,0,1
0233-FTHAV,0.5,0.4835164835164836,0,0.0,0,0.6064676616915423,0,0,0
4644-PIZRT,0.5,0.3296703296703296,0,0.4545454545454546,1,0.5184079601990049,0,0,0
8922-NPKBJ,0.75,0.1758241758241758,0,0.9090909090909092,0,0.0109452736318408,0,0,1
2740-TVLFN,0.5,0.8241758241758242,1,0.0,0,0.317412935323383,1,0,0
7771-CFQRQ,0.5,0.4395604395604395,0,0.0,0,0.453233830845771,0,0,1
9512-PHSMG,0.5,0.7252747252747254,1,0.1818181818181818,0,0.0228855721393034,0,0,0
4146-SVFUD,0.75,0.7912087912087913,1,0.0,0,0.2621890547263681,0,0,0
1564-HJUVY,1.0,0.5934065934065934,1,0.0,0,0.4527363184079601,0,0,0
3617-XLSGQ,0.5,0.2527472527472527,0,0.1818181818181818,1,0.9054726368159204,0,0,1
7517-LDMPS,1.0,0.7692307692307693,1,0.0,0,0.6601990049751243,0,0,0
7244-KXYZN,0.75,0.1648351648351648,0,0.0,0,0.0218905472636815,0,0,0
5226-NOZFC,0.5,0.6483516483516484,1,0.0,0,0.6716417910447761,0,0,0
1400-WIVLL,0.5,0.2087912087912088,0,0.1818181818181818,0,0.8925373134328359,0,0,1
8148-NLEGT,1.0,0.2087912087912088,0,0.0909090909090909,0,0.0467661691542288,0,0,1
8347-GDTMP,0.5,0.8021978021978022,0,0.3636363636363636,0,0.0119402985074626,0,0,1
6746-WAUWT,0.75,0.3956043956043956,0,0.0,0,0.0144278606965173,0,0,0
0428-IKYCP,0.75,0.4835164835164836,1,0.8181818181818182,0,0.6840796019900497,0,0,0
2187-PKZAY,1.0,0.7252747252747254,1,0.0,0,0.6139303482587065,0,0,0
4003-OCTMP,0.75,0.2087912087912088,0,0.8181818181818182,1,0.4552238805970149,0,0,0
6652-YFFJO,1.0,0.8241758241758242,1,0.0,0,0.464179104477612,0,0,0
7225-IILWY,0.75,0.2307692307692308,0,0.9090909090909092,0,0.0746268656716417,0,0,1
3170-GWYKC,0.75,0.6263736263736264,1,0.0,1,0.8626865671641791,0,0,0
9830-ECLEN,0.75,0.4395604395604395,0,0.8181818181818182,1,0.3159203980099502,0,0,0
2668-TZSPS,1.0,0.5054945054945055,1,0.0,0,0.0218905472636815,0,0,0
7446-SFAOA,0.75,0.1648351648351648,0,0.7272727272727273,0,0.0159203980099502,0,0,0
9522-ZSINC,0.5,0.2087912087912088,0,0.0,0,0.0169154228855721,0,0,0
8234-GSZYK,0.75,0.5054945054945055,0,0.0,0,0.081592039800995,0,0,1
6505-OZNPG,0.75,0.4725274725274725,0,0.0,1,0.4492537313432835,0,0,1
6164-HAQTX,0.5,0.7802197802197802,0,0.0,1,0.3552238805970149,0,0,1
7765-LWVVH,0.5,0.2197802197802198,0,0.7272727272727273,1,0.7646766169154228,0,0,1
0953-LGOVU,0.75,0.7692307692307693,1,0.6363636363636364,0,0.1716417910447761,0,0,0
4692-NNQRU,0.5,0.2087912087912088,0,0.6363636363636364,0,0.6064676616915423,0,0,0
7742-MYPGI,0.75,0.4395604395604395,1,0.2727272727272727,0,0.3039800995024875,0,0,0
9619-GSATL,0.75,0.4725274725274725,0,0.0,0,0.3701492537313433,0,0,0
5622-UEJFI,0.5,0.3626373626373626,0,0.8181818181818182,0,0.0711442786069651,0,0,1
6203-HBZPA,0.75,0.3406593406593406,0,0.0,1,0.454228855721393,0,0,1
0484-FFVBJ,1.0,0.2637362637362637,0,0.0,0,0.4636815920398009,0,0,0
0301-FIDRB,0.75,0.2967032967032967,0,0.7272727272727273,1,0.453233830845771,0,0,1
4139-JPIAM,0.75,0.6263736263736264,1,0.0,1,0.2606965174129353,0,0,0
2181-TIDSV,0.5,0.7142857142857143,0,0.3636363636363636,0,0.0169154228855721,0,1,1
1936-CZAKF,0.75,0.2637362637362637,0,0.7272727272727273,0,0.3124378109452736,0,0,1
9453-PATOS,0.75,0.3736263736263736,0,0.6363636363636364,1,0.6651741293532337,0,1,1
4402-FTBXC,0.5,0.6813186813186813,1,0.0,1,0.7119402985074627,0,0,0
2931-XIQBR,0.75,0.7362637362637363,0,0.6363636363636364,0,0.843781094527363,0,0,0
0106-UGRDO,0.5,0.3516483516483517,0,0.2727272727272727,1,0.972636815920398,0,1,1
5542-TBBWB,0.75,0.2307692307692308,1,0.0,0,0.5139303482587065,0,0,0
1930-QPBVZ,0.5,0.3626373626373626,0,0.2727272727272727,1,0.7646766169154228,0,1,1
2606-PKWJB,0.75,0.2747252747252747,0,0.0,1,0.2189054726368159,0,0,0
5322-ZSMZY,0.75,0.2967032967032967,0,0.6363636363636364,0,0.0746268656716417,0,0,1
5220-AGAAX,0.75,0.5714285714285714,0,0.7272727272727273,0,0.0572139303482586,0,1,1
0208-BPQEJ,0.5,0.2637362637362637,1,0.0,0,0.0114427860696517,0,0,0
9435-JMLSX,0.75,0.5164835164835165,0,0.6363636363636364,1,0.6751243781094527,0,1,1
3352-ALMCK,0.75,0.5164835164835165,1,0.0,0,0.8398009950248756,0,0,0
5312-IRCFR,0.75,0.5824175824175825,0,0.7272727272727273,0,0.7422885572139303,0,0,0
5294-IMHHT,0.5,0.3956043956043956,0,0.5454545454545454,0,0.7910447761194029,0,0,0
6176-YJWAS,0.75,0.1868131868131868,0,0.0909090909090909,1,0.7930348258706468,0,1,1
5310-NOOVA,1.0,0.5494505494505495,0,0.0,0,0.0169154228855721,0,0,1
4526-EXKKN,1.0,0.6593406593406593,0,0.0,0,0.06318407960199,0,0,1
5311-IHLEI,0.5,0.7472527472527473,1,0.0,1,0.3253731343283582,0,0,0
3987-KQDDU,0.5,0.2747252747252747,1,0.0,1,0.5706467661691541,0,0,0
3404-JNXAX,0.75,0.3406593406593406,1,0.8181818181818182,0,0.6218905472636815,0,0,0
5131-PONJI,0.5,0.7362637362637363,1,0.9090909090909092,0,0.7179104477611941,0,0,0
3489-VSFRD,0.75,0.3846153846153846,0,0.0,1,0.417910447761194,0,0,0
3345-JHUEO,0.5,0.4395604395604395,1,0.0,0,0.0194029850746268,0,0,0
5815-HGGHV,0.75,0.6153846153846154,0,0.2727272727272727,1,0.4567164179104478,0,0,0
5260-UMPWX,1.0,0.4175824175824176,1,0.3636363636363636,0,0.0199004975124378,0,0,0
5649-RXQTV,1.0,0.8021978021978022,1,0.0,0,0.8034825870646766,0,0,0
2674-MIAHT,0.5,0.7142857142857143,1,0.0,0,0.617412935323383,0,0,0
2576-HXMPA,0.75,0.3626373626373626,1,0.0,0,0.0129353233830845,0,0,0
7587-AOVVU,0.5,0.2857142857142857,1,0.0,1,0.8208955223880597,0,0,0
6898-MDLZW,1.0,0.2527472527472527,1,0.0,0,0.3532338308457711,0,0,0
4707-YNOQA,0.75,0.4175824175824176,0,0.5454545454545454,0,0.0731343283582089,0,0,0
9357-UJRUN,0.5,0.4395604395604395,0,0.4545454545454546,1,0.3990049751243781,0,0,0
7663-CUXZB,0.5,0.1978021978021978,0,0.8181818181818182,1,0.9502487562189054,0,0,1
0258-NOKBL,1.0,0.6153846153846154,1,0.0,0,0.7179104477611941,0,0,0
1163-VIPRI,0.75,0.5054945054945055,0,0.3636363636363636,1,0.9059701492537312,0,0,1
9348-ROUAI,0.5,0.5274725274725275,0,0.4545454545454546,1,0.7169154228855721,0,0,1
9443-JUBUO,0.75,0.6813186813186813,0,0.8181818181818182,1,0.4676616915422885,0,1,1
3043-TYBNO,1.0,0.1868131868131868,1,0.0,0,0.4218905472636816,0,0,0
4830-FAXFM,0.75,0.3296703296703296,1,0.0,0,0.0582089552238805,0,0,0
5906-BFOZT,1.0,0.1758241758241758,1,0.0,0,0.0124378109452736,0,0,0
2960-NKRSO,0.5,0.5164835164835165,1,0.0,0,0.6736318407960199,0,0,0
5598-IKHQQ,0.75,0.4065934065934066,0,0.0,0,0.071641791044776,0,1,1
0397-ZXWQF,1.0,0.4395604395604395,0,0.0,0,0.0223880597014925,0,1,1
5266-PFRQK,0.75,0.5604395604395604,0,0.1818181818181818,0,0.0258706467661691,0,0,0
4674-HGNUA,0.5,0.5714285714285714,0,0.5454545454545454,1,0.7129353233830846,0,1,1
6765-MBQNU,1.0,0.1648351648351648,0,0.6363636363636364,0,0.0771144278606965,0,0,0
9786-IJYDL,0.75,0.7802197802197802,0,0.0,1,0.944776119402985,0,0,1
1303-SRDOK,0.5,0.6813186813186813,0,0.2727272727272727,0,0.5054726368159204,0,0,1
3769-MHZNV,0.5,0.2197802197802198,0,0.1818181818181818,0,0.0184079601990049,0,0,1
6295-OSINB,0.75,0.2197802197802198,0,0.1818181818181818,1,0.909452736318408,0,1,1
3308-MHOOC,0.5,0.7802197802197802,1,0.0,0,0.0094527363184079,0,0,0
4177-JPDFU,0.5,0.3736263736263736,1,0.0,0,0.1567164179104477,0,0,0
2239-CFOUJ,0.75,0.5384615384615384,0,0.2727272727272727,0,0.0213930348258706,0,0,0
8046-DNVTL,0.75,0.4395604395604395,0,0.7272727272727273,1,0.2024875621890547,0,0,1
2209-XADXF,1.0,0.2527472527472527,1,0.0,0,0.0696517412935323,1,0,0
6620-JDYNW,0.5,0.7582417582417583,1,0.0,1,0.4213930348258706,0,0,0
4770-UEZOX,0.5,0.3186813186813186,1,0.0,0,0.5621890547263682,1,0,0
1038-RQOST,0.5,0.2967032967032967,1,0.5454545454545454,0,0.0233830845771144,0,0,0
4568-TTZRT,1.0,0.1758241758241758,1,0.0,0,0.0213930348258706,1,0,0
9513-DXHDA,0.75,0.3736263736263736,0,0.0,1,0.6313432835820896,0,0,0
8084-OIVBS,0.75,0.5274725274725275,0,0.0,0,0.017412935323383,0,0,0
8896-BQTTI,0.5,0.5274725274725275,1,0.0,0,0.0671641791044776,1,0,0
3352-RICWQ,0.75,0.2087912087912088,0,0.5454545454545454,0,0.0149253731343283,1,0,1
2160-GPFXD,0.5,0.4835164835164836,0,0.0909090909090909,1,0.4716417910447761,0,0,1
2065-MMKGR,1.0,0.2967032967032967,0,0.0,0,0.5248756218905473,0,0,0
1498-NHTLT,0.5,0.1758241758241758,0,0.3636363636363636,1,0.681592039800995,0,0,1
1402-PTHGN,0.75,0.6813186813186813,0,0.6363636363636364,1,0.4303482587064676,0,0,0
5199-FPUSP,0.5,0.7472527472527473,0,0.0,1,0.1572139303482586,0,0,0
6377-KSLXC,1.0,0.1648351648351648,1,0.0,0,0.0169154228855721,0,0,0
1796-JANOW,0.75,0.3846153846153846,1,0.0,0,0.0169154228855721,1,0,0
0238-WHBIQ,0.5,0.4945054945054945,0,0.9090909090909092,1,0.7109452736318408,0,1,1
