Customer ID,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Referred a Friend,Number of Referrals,Tenure in Months,Tenure Category,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,New Customer,Churn Label,Churn Score,CLTV,Churn Reason,Population,Engagement Score,Gender_Male,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Churn Category_Attitude,Churn Category_Competitor,Churn Category_Dissatisfaction,Churn Category_Price,Density_High,Density_Low,Contract_Month-to-Month,Contract_One Year,Contract_Two Year
8672-OAUPW,0.47540983606557374,0,0,0,0,0.0,Corona,0,0.0,0.7042253521126761,0.75,1,0.7319463892778557,0,1,0.23529411764705882,0,0,0,1,0,0,0,1,0,0.2945273631840796,0.2697842141703208,0.36935127535649726,0.0,0.5234885208375414,0.3498157715600796,0.75,0,0,0.5604395604395604,0.4747609517456081,,0.12516860763341375,0.42857142857142855,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
8207-DMRVL,0.459016393442623,0,0,1,1,0.3333333333333333,Yorba Linda,1,0.09090909090909091,1.0,1.0,1,0.4378875775155031,1,1,0.6823529411764706,1,1,1,1,1,1,1,0,0,0.9582089552238805,0.9562947149780752,0.43382205262100826,0.26666666666666666,0.44213290244395076,0.8261570934221331,0.5,0,0,0.5054945054945055,0.9239492995330219,,0.37470790508577617,0.8571428571428572,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
2804-ETQDK,0.6229508196721312,0,0,0,1,0.2222222222222222,Ventura,0,0.0,0.9154929577464789,1.0,1,0.41268253650730147,0,0,0.0,0,0,0,0,0,0,0,0,0,0.02288557213930348,0.15443111008539118,0.3442458324964852,0.0,0.3819598734262439,0.22413317299410102,0.75,0,0,0.7582417582417583,0.4665332443851456,,0.259988221213215,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7138-GIRSH,0.7213114754098361,0,0,0,0,0.0,Camarillo,0,0.0,0.6901408450704226,0.75,1,0.5409081816363273,1,1,0.023529411764705882,0,0,1,1,0,1,1,1,0,0.5099502487562189,0.3922686360489268,0.11508335007029524,0.0,0.3792724253237281,0.3966480960831177,1.0,0,0,0.7802197802197802,0.47631754503001994,,0.23684860459372684,0.7142857142857142,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9396-ZSFLL,0.7377049180327869,0,0,0,0,0.0,Carpinteria,0,0.0,0.19718309859154928,0.25,1,0.27165433086617324,1,1,0.22352941176470587,0,0,0,0,0,0,0,1,0,0.3044776119402985,0.07069005308100623,0.6445069291022294,0.0,0.05714333804618596,0.06536639131358306,0.75,0,0,0.8021978021978022,0.39114965532577267,,0.16526397781028554,0.42857142857142855,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6464-KEXXH,0.5901639344262295,0,0,0,0,0.0,Fillmore,0,0.0,0.09859154929577466,0.25,0,0.0,0,1,0.18823529411764706,0,0,0,0,0,0,0,1,1,0.06965174129353235,0.0193284098776829,0.0,0.0,0.0,0.013793299537212807,0.5,0,0,0.3076923076923077,0.08205470313542357,,0.15200334365560347,0.14285714285714285,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5240-CAOYT,0.18032786885245905,0,0,0,0,0.0,Oak View,0,0.0,0.7887323943661972,1.0,1,0.5655131026205241,1,1,0.4823529411764706,1,1,0,1,0,0,0,1,1,0.68955223880597,0.5615105008077544,0.03675436834705764,0.0,0.4520383087591732,0.5413163427267816,0.5,0,0,0.4175824175824176,0.6402045808316654,,0.06166764823223208,0.8571428571428572,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
4059-IIEBK,0.5245901639344263,0,0,0,0,0.0,Ojai,0,0.0,0.08450704225352114,0.25,1,0.8153630726145229,1,1,0.18823529411764706,0,1,0,0,0,0,0,1,1,0.6,0.05817562889453036,0.9477806788511748,0.0,0.08003994703651339,0.061859946245101605,0.5,0,0,0.6153846153846154,0.44963308872581714,,0.20538784505195964,0.5714285714285714,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0516-UXRMT,0.1311475409836066,1,0,0,0,0.0,Oxnard,0,0.0,0.8591549295774649,1.0,1,0.4776955391078216,1,1,0.5529411764705883,1,1,1,0,0,0,0,1,1,0.7343283582089551,0.6620124624971152,0.285398674432617,0.0,0.41533696896249916,0.6021744475237456,0.5,0,0,0.7252747252747254,0.8445630420280186,,0.7388339001082889,0.8571428571428572,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
4851-BQDNX,0.6065573770491803,0,0,1,1,0.1111111111111111,Oxnard,1,0.4545454545454546,0.5492957746478874,0.75,1,0.2882576515303061,0,1,0.2588235294117647,0,0,1,0,1,0,0,1,1,0.6646766169154228,0.38505077313639513,0.7662181160875677,0.0,0.16169572925783793,0.32384566624128824,0.75,0,0,0.4945054945054945,0.8674672003557926,,0.24042973573721907,0.42857142857142855,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
5148-HKFIR,0.4918032786885246,0,0,0,0,0.0,Piru,0,0.0,0.26760563380281693,0.5,1,0.3174634926985397,0,0,0.0,0,0,0,0,0,0,0,0,0,0.014427860696517386,0.04478998384491115,0.0,0.0,0.08903925132969771,0.058788357230903546,1.0,0,0,0.7802197802197802,0.5339114965532576,,0.013754583277922375,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3003-CMDUU,0.04918032786885246,1,0,1,0,0.0,Santa Paula,0,0.0,0.33802816901408456,0.5,1,0.5963192638527706,0,1,0.611764705882353,0,0,0,1,1,1,1,0,1,0.7651741293532338,0.2742787906762058,0.0,0.5333333333333333,0.20906270338203284,0.2675694389855143,0.5,0,0,0.5164835164835165,0.28241049588614636,,0.3087182020251914,0.2857142857142857,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
5016-IBERQ,0.14754098360655737,1,0,1,0,0.0,Simi Valley,1,0.09090909090909091,0.3098591549295775,0.5,1,0.3610722144428886,1,1,0.6,0,1,1,0,0,0,0,1,0,0.6567164179104478,0.22493653357950613,0.16670014059048002,0.0,0.11646075989138,0.19682170400017393,0.75,0,0,0.3076923076923077,0.17300422503891483,,0.4656040427835933,0.7142857142857142,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
9931-KGHOA,0.47540983606557374,0,0,1,0,0.0,Santa Barbara,1,0.8181818181818182,0.6338028169014085,0.75,1,0.26105221044208843,1,1,0.1764705882352941,1,0,0,0,0,0,0,1,0,0.3656716417910447,0.2833083314101084,0.6304478811006226,0.0,0.168400323167037,0.25267645538795014,0.5,0,0,0.38461538461538464,0.8728040916166333,,0.19835856906738605,0.5714285714285714,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1775-KWJKQ,0.3606557377049181,0,0,1,0,0.0,Santa Barbara,1,0.4545454545454546,1.0,1.0,1,0.5393078615723145,1,1,0.10588235294117647,1,1,1,1,1,1,1,1,0,0.7124378109452736,0.7551465497345949,0.25205864631452096,0.0,0.5445364572813574,0.7083228103743274,0.75,0,0,0.4945054945054945,0.8990438069824327,,0.2446947964359671,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7665-VIGUD,0.34426229508196726,0,0,0,0,0.0,Santa Barbara,0,0.0,0.1267605633802817,0.25,1,0.34806961392278457,0,0,0.0,0,0,0,0,0,0,0,0,0,0.020895522388059695,0.018174474959612278,0.0,0.0,0.048811687874503476,0.027507990479997458,1.0,0,0,0.3626373626373626,0.6097398265510339,,0.12092254497786728,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9411-TPQQV,0.19672131147540983,0,0,0,0,0.0,Santa Barbara,0,0.0,0.5492957746478874,0.75,0,0.0,0,1,0.32941176470588235,1,0,0,1,1,1,1,0,1,0.3611940298507462,0.2558735287329794,0.23056838722635067,0.26666666666666666,0.0,0.18760359191100837,0.5,0,0,0.7582417582417583,0.3402268178785857,,0.10425176206850695,0.2857142857142857,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
7954-MLBUN,0.3606557377049181,0,0,0,0,0.0,Santa Barbara,0,0.0,0.4225352112676057,0.5,1,0.20104020804160835,0,1,0.16470588235294117,0,0,1,1,1,1,1,1,0,0.8079601990049752,0.3566928225248096,0.8712592890138582,0.0,0.08739816872012389,0.2807087819180163,1.0,0,0,0.6483516483516484,0.0040026684456304085,,0.15641088967836314,0.5714285714285714,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
2077-DDHJK,0.47540983606557374,0,0,1,0,0.0,Goleta,1,0.18181818181818182,0.943661971830986,1.0,1,0.5483096619323865,1,1,0.10588235294117647,1,1,1,1,0,0,0,1,0,0.5238805970149254,0.5645684283406416,0.9915645711990358,0.0,0.5228685562961468,0.560671618450608,0.75,0,0,0.4945054945054945,0.46942406048476765,,0.4746091152611281,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
9574-BOSMD,0.5081967213114754,0,0,1,1,0.2222222222222222,Arvin,1,0.9090909090909092,0.943661971830986,1.0,1,0.381876375275055,1,0,0.0,0,0,0,0,0,0,0,0,0,0.07114427860696515,0.18479113777982922,0.18758786905001001,0.0,0.3641576336991405,0.2414805845134379,0.75,0,0,0.7362637362637363,0.8149877696241938,,0.15383665482455308,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8404-VLQFB,0.03278688524590162,1,0,1,1,0.1111111111111111,California Hot Springs,1,0.09090909090909091,0.19718309859154928,0.25,1,0.591118223644729,1,0,0.0,0,0,0,0,0,0,0,0,1,0.06965174129353235,0.043393722594045704,0.0,0.0,0.12434356695617048,0.06830083341835327,0.5,0,0,0.5934065934065934,0.5923949299533022,,0.0020422896441666507,0.14285714285714285,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2391-IPLOP,0.09836065573770492,1,0,1,0,0.0,Corcoran,1,0.5454545454545454,0.6901408450704226,0.75,1,0.2864572914582917,1,1,0.6823529411764706,0,0,1,1,1,0,0,1,1,0.5114427860696518,0.39503231017770596,0.0,0.0,0.20085729033416372,0.3459438801536714,0.75,0,0,0.24175824175824176,0.601067378252168,,0.22317951251021145,0.7142857142857142,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5845-BZZIB,0.29508196721311475,0,0,1,1,0.3333333333333333,Frazier Park,1,0.6363636363636364,0.47887323943661975,0.5,1,0.2350470094018804,0,0,0.0,0,0,0,0,0,0,0,0,0,0.01840796019900498,0.07344795753519502,0.7754569190600522,0.0,0.11536670481833076,0.08417642444626935,0.5,0,0,0.6593406593406593,0.5590393595730485,,0.014391017725174308,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1140-UKVZG,0.7377049180327869,0,0,0,0,0.0,Farmersville,0,0.0,0.22535211267605634,0.25,1,0.19683936787357473,1,0,0.0,0,0,0,0,0,0,0,0,0,0.06517412935323383,0.05267135933533349,0.7443261699136373,0.0,0.04692654682555713,0.04884687882067039,1.0,0,0,0.6703296703296704,0.7126973537914165,,0.08200505347949161,0.14285714285714285,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5183-SNMJQ,0.21311475409836067,0,0,0,0,0.0,Frazier Park,0,0.0,0.1267605633802817,0.25,1,0.9139827965593118,0,1,0.12941176470588234,0,0,0,1,1,1,1,1,1,0.7646766169154228,0.09765751211631665,0.8686483229564169,0.0,0.12817275971184272,0.10515070271065849,0.5,0,0,0.3076923076923077,0.8414498554591949,,0.04262210992267796,0.42857142857142855,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
8100-PNJMH,0.3278688524590164,0,0,1,0,0.0,Glennville,1,0.18181818181818182,0.943661971830986,1.0,1,0.832366473294659,1,1,0.16470588235294117,1,1,1,1,1,1,1,1,1,0.7024875621890546,0.7055042695591969,0.0,0.0,0.7937453713054603,0.747686482165048,0.75,0,0,0.4065934065934066,0.7171447631754502,,0.002707221156220909,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
7838-LAZFO,0.3114754098360656,0,0,1,0,0.0,Hanford,1,0.5454545454545454,0.619718309859155,0.75,1,0.19823964792958593,0,1,0.22352941176470587,1,1,1,0,1,1,1,1,0,0.6024875621890546,0.41295868912993305,0.4675637678248644,0.0,0.1251009896990507,0.3344051420055896,0.75,0,0,0.3516483516483517,0.4867689570824994,,0.5052814560100309,0.7142857142857142,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2085-JVGAD,0.6065573770491803,0,0,1,0,0.0,Ivanhoe,1,0.2727272727272727,0.5070422535211268,0.75,1,0.04300860172034407,0,0,0.0,0,0,0,0,0,0,0,0,0,0.020895522388059695,0.0783348719132241,0.9052018477605944,0.0,0.022315918220785925,0.05943896878904295,0.75,0,0,0.2087912087912088,0.2390482543918167,,0.042802591333092686,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
8095-WANWK,0.4426229508196722,0,0,0,0,0.0,Kettleman City,0,0.0,0.1267605633802817,0.25,1,0.07101420284056811,0,1,0.3411764705882353,0,0,0,0,0,0,0,0,0,0.26865671641791045,0.04729979229171475,0.9017875075316327,0.0,0.009958706434165939,0.03327819581568124,1.0,0,0,0.3626373626373626,0.7484989993328885,,0.017079240838193666,0.14285714285714285,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
3030-ZKIWL,0.0655737704918033,1,0,0,0,0.0,Lake Isabella,0,0.0,0.0,0.0,1,0.36307261452290457,0,0,0.0,0,0,0,0,0,0,0,0,0,0.01791044776119402,0.0001442418647588273,0.0,0.0,0.005091563993805965,0.001408264606563985,1.0,1,0,0.17582417582417584,0.1767845230153436,,0.05274806694910424,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9565-FLVCG,0.34426229508196726,0,0,1,0,0.0,Lamont,1,0.9090909090909092,0.9014084507042254,1.0,1,0.34866973394678935,1,1,0.3529411764705882,1,1,0,0,0,1,1,1,1,0.5104477611940298,0.5123874913454881,0.47419160473990757,0.0,0.3178229987207972,0.4638852046917623,0.5,0,0,0.7582417582417583,0.7598398932621746,,0.1458384786367004,0.7142857142857142,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8755-OGKNA,0.2295081967213115,0,0,1,1,0.3333333333333333,Laton,1,0.4545454545454546,0.7887323943661972,1.0,1,0.8429685937187438,0,0,0.0,0,0,0,0,0,0,0,0,0,0.01243781094527363,0.1325640433879529,0.39947780678851175,0.0,0.6738201036827578,0.2950607042326546,0.5,0,0,0.43956043956043955,0.8585723815877251,,0.027442673404639323,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2800-VEQXM,0.47540983606557374,0,0,0,0,0.0,Lebec,0,0.0,0.02816901408450704,0.25,1,0.2500500100020004,0,1,0.047058823529411764,0,0,1,0,0,0,0,1,1,0.5621890547263682,0.025305792753288713,0.7800763205462945,0.0,0.010519760317780921,0.018013075787047646,0.5,1,0,0.17582417582417584,0.292639537469424,,0.01174079069855805,0.42857142857142855,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
5533-RJFTJ,0.04918032786885246,1,0,0,0,0.0,Lemoore,0,0.0,0.676056338028169,0.75,0,0.0,0,1,0.6823529411764706,0,0,1,0,0,0,0,1,1,0.11890547263681589,0.16550888529886915,0.0,0.0,0.0,0.1197309244537957,0.75,0,0,0.4065934065934066,0.7140315766066265,,0.28884624883636983,0.2857142857142857,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
0214-JHPFW,0.04918032786885246,1,0,1,0,0.0,Lost Hills,1,0.8181818181818182,0.971830985915493,1.0,0,0.0,0,1,1.0,0,1,1,1,1,1,1,1,0,0.3935323383084577,0.4639395338102931,0.020285197830889737,0.0,0.0,0.3359204481024387,0.75,0,0,0.4065934065934066,0.8087613964865465,,0.023662062807530825,0.5714285714285714,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
5642-MHDQT,0.6721311475409837,0,0,1,0,0.0,Mc Farland,1,0.5454545454545454,0.7323943661971831,0.75,1,0.22704540908181636,0,0,0.0,0,0,0,0,0,0,0,0,1,0.015920398009950265,0.11777636741287793,0.2946374774051014,0.0,0.16875098184429632,0.13421748489293342,0.5,0,0,0.4065934065934066,0.6299755392483877,,0.10230446264034804,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3088-FVYWK,0.29508196721311475,0,0,1,1,0.3333333333333333,Mc Kittrick,1,0.2727272727272727,0.7323943661971831,0.75,1,0.6663332666533307,1,0,0.0,0,0,0,0,0,0,0,0,0,0.072636815920398,0.1520078467574429,0.7505523197429201,0.0,0.49525067887519925,0.25445769268722646,0.5,0,0,0.4505494505494506,0.8430064487436069,,0.00276421528582556,0.14285714285714285,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
9092-GDZKO,0.4918032786885246,0,0,0,0,0.0,New Cuyama,0,0.0,0.295774647887324,0.5,1,0.4594918983796759,1,0,0.0,0,0,0,0,0,0,0,0,1,0.06567164179104479,0.054765751211631665,0.4281984334203655,0.0,0.1417614847729976,0.0799516306265774,0.75,0,0,0.5054945054945055,0.3404491883477874,,0.007475729999810019,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2324-AALNO,0.7213114754098361,0,0,0,0,0.0,Porterville,0,0.0,0.6619718309859155,0.75,1,0.4752950590118024,1,0,0.0,0,0,0,0,0,0,0,0,0,0.06268656716417911,0.13675859681513963,0.7238401285398673,0.0,0.3199353665926076,0.19125554650534626,1.0,0,0,0.3956043956043956,0.7814098287747386,,0.622708361038813,0.14285714285714285,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5760-IFJOZ,0.6229508196721312,0,0,0,0,0.0,Richgrove,0,0.0,0.02816901408450704,0.25,1,0.9501900380076016,1,1,0.2588235294117647,0,1,1,0,1,1,1,1,0,0.8925373134328359,0.034018001384721906,0.0,0.0,0.039975089207567496,0.036355638661379266,0.75,1,0,0.7912087912087913,0.32154769846564374,,0.02797461861428273,0.7142857142857142,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2826-UWHIS,0.7377049180327869,0,0,1,0,0.0,Sequoia National Park,1,0.36363636363636365,0.619718309859155,0.75,1,0.03180636127225445,1,1,0.22352941176470587,0,1,0,0,0,0,0,1,0,0.6283582089552239,0.43353911839372256,0.0,0.0,0.020071702686325996,0.3199570496020231,1.0,0,0,0.5494505494505495,0.8003113186568822,,0.0004274559720348804,0.5714285714285714,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
7501-IWUNG,0.6229508196721312,0,0,1,0,0.0,Springville,1,0.8181818181818182,0.8450704225352113,1.0,1,0.025405081016203243,0,1,0.2823529411764706,0,0,1,1,1,1,1,0,1,0.5527363184079601,0.5304927302100162,0.9943763807993572,0.2,0.021732422181826343,0.38908327326187203,0.75,0,0,0.5824175824175825,0.9557482766288636,,0.03357904135874005,0.42857142857142855,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
4957-TREIR,0.29508196721311475,0,0,0,0,0.0,Stratford,0,0.0,0.02816901408450704,0.25,1,0.7611522304460892,0,1,0.08235294117647059,1,0,0,1,1,0,0,1,1,0.4592039800995025,0.02040733902607893,0.0,0.0,0.032022150407325124,0.02412113082644393,0.75,1,0,0.16483516483516486,0.8098732488325548,,0.016319319110131656,0.5714285714285714,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
8040-MNRTF,0.459016393442623,0,0,0,0,0.0,Taft,0,0.0,0.0,0.0,1,0.7503500700140028,0,1,0.11764705882352941,0,0,0,0,0,0,0,1,0,0.5258706467661691,0.006035079621509347,0.0,0.0,0.010522565587198995,0.0072963828338900045,1.0,1,0,0.6483516483516484,0.22815210140093395,,0.14178239641316945,0.2857142857142857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1536-HBSWP,0.2295081967213115,0,0,0,0,0.0,Terra Bella,0,0.0,0.0,0.0,1,0.2986597319463893,0,1,0.047058823529411764,0,0,0,1,0,0,0,1,1,0.31492537313432833,0.0035887375951996307,0.0,0.0,0.004188267241185844,0.0036352293614807848,0.5,1,0,0.5604395604395604,0.5923949299533022,,0.055635769515739876,0.42857142857142855,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
5313-FPXWG,0.639344262295082,0,0,0,0,0.0,Three Rivers,0,0.0,0.7042253521126761,0.75,1,0.6873374674934987,1,0,0.0,0,0,0,0,0,0,0,0,1,0.06318407960199005,0.14396492037849068,0.9622414139385418,0.0,0.4915841917457753,0.24665453529776768,1.0,0,0,0.7692307692307693,0.6410940627084722,,0.021914242832988203,0.14285714285714285,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0946-FKYTX,0.3770491803278688,0,0,0,0,0.0,Tulare,0,0.0,0.7183098591549296,0.75,0,0.0,0,1,0.16470588235294117,0,1,0,0,0,0,0,1,0,0.11791044776119403,0.18516039695361183,0.235388632255473,0.0,0.0,0.13299236158615418,0.5,0,0,0.5054945054945055,0.9533022014676451,,0.5328001215874765,0.2857142857142857,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
5076-YVXCM,0.5901639344262295,0,0,0,0,0.0,Tupman,0,0.0,0.7042253521126761,0.75,1,0.9185837167433487,1,1,0.1411764705882353,0,0,0,0,0,1,1,0,0,0.6482587064676617,0.476650126932841,0.5977103836111669,0.2,0.6569716555577999,0.5410821894667829,1.0,0,0,0.6593406593406593,0.4865465866132977,,0.002137279860174402,0.2857142857142857,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
8262-COGGB,0.5573770491803279,0,0,0,0,0.0,Visalia,0,0.0,0.0,0.0,1,0.23224644928985796,0,0,0.0,0,0,0,0,0,0,0,0,1,0.021890547263681587,0.00019039926148165225,0.0,0.0,0.003256917794384973,0.0008947999578524132,0.5,1,0,0.4725274725274725,0.7518345563709139,,0.4248912362026711,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6663-JOCQO,0.5901639344262295,0,0,1,0,0.0,Wasco,1,0.6363636363636364,0.4225352112676057,0.5,1,0.5813162632526505,1,1,0.2588235294117647,1,1,0,1,0,1,1,1,1,0.5671641791044776,0.26837064389568427,0.039967865033139184,0.0,0.2527155007966965,0.2694443375887901,0.5,0,0,0.4175824175824176,0.501445408049811,,0.2160932423960332,0.8571428571428572,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9620-QJREV,0.7049180327868853,0,0,0,0,0.0,Weldon,0,0.0,0.647887323943662,0.75,1,0.8451690338067613,0,0,0.0,0,0,0,0,0,0,0,0,0,0.02288557213930348,0.11472997922917148,0.0,0.0,0.5570563746942258,0.24899188658954108,1.0,0,0,0.5604395604395604,0.2913053146542139,,0.018276117559891333,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2480-JZOSN,0.7377049180327869,0,0,1,0,0.0,Woody,1,0.7272727272727273,0.0,0.0,1,0.7049409881976396,0,0,0.0,0,0,0,0,0,0,0,0,1,0.023880597014925342,0.00021347795984306452,0.0,0.0,0.009885769429295992,0.0028876114527704513,0.75,1,0,0.5934065934065934,0.5590393595730485,,0.0007314246632596843,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0078-XZMHT,0.0,1,0,1,0,0.0,Visalia,1,0.4545454545454546,1.0,1.0,1,0.6473294658931786,1,1,0.611764705882353,0,1,1,1,1,1,1,1,1,0.6656716417910448,0.7266789753057927,0.0,0.0,0.65360533225611,0.7212555966810448,0.5,0,0,0.7802197802197802,0.960418056482099,,0.34868058589965234,0.8571428571428572,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
8338-QIUNR,0.0655737704918033,1,0,1,0,0.0,Bakersfield,1,0.7272727272727273,1.0,1.0,1,0.1218243648729746,1,1,0.4823529411764706,1,0,1,1,0,0,0,1,1,0.48009950248756217,0.5530579275328872,0.9160473990761197,0.0,0.12300545344374876,0.4334436083686376,0.5,0,0,0.4835164835164836,0.5323549032688459,,0.42343788589775255,0.8571428571428572,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1525-LNLOJ,0.24590163934426235,0,0,1,0,0.0,Bakersfield,1,0.4545454545454546,0.9154929577464789,1.0,1,0.6409281856371274,1,1,0.22352941176470587,0,0,1,0,1,0,0,1,1,0.44825870646766164,0.4812947149780752,0.8158264711789515,0.0,0.5932134922237932,0.5220246228878122,1.0,0,0,0.6043956043956045,0.4854347342672893,,0.3384691376788191,0.5714285714285714,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
9450-TRJUU,0.5409836065573771,0,0,0,0,0.0,Bakersfield,0,0.0,0.47887323943661975,0.5,1,0.8243648729745949,1,1,0.07058823529411765,0,0,0,0,1,0,0,1,0,0.645771144278607,0.3265231940918532,0.3783892347861016,0.0,0.404618034516035,0.35546137391097826,0.75,0,0,0.6593406593406593,0.07315988436735604,,0.5079126849934457,0.42857142857142855,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
1766-GKNMI,0.6065573770491803,0,0,0,0,0.0,Bakersfield,0,0.0,0.3943661971830986,0.5,1,0.18983796759351873,1,1,0.24705882352941178,0,0,0,0,0,1,1,1,1,0.6631840796019901,0.2881837064389568,0.9447680257079734,0.0,0.07720381965483965,0.2277148816104392,0.5,0,0,0.7032967032967034,0.5303535690460306,,0.5621900944202747,0.42857142857142855,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
6942-LBFDP,0.18032786885245905,0,0,0,0,0.0,Bakersfield,0,0.0,0.014084507042253521,0.0,1,0.3340668133626725,0,0,0.0,0,0,0,0,0,0,0,0,1,0.02288557213930348,0.0017078236787445187,0.0,0.0,0.009369599856370207,0.003816698137979826,0.5,1,0,0.2197802197802198,0.806315321325328,,0.426544065961206,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1456-TWCGB,0.24590163934426235,0,0,0,0,0.0,Bakersfield,0,0.0,0.04225352112676056,0.25,1,0.7603520704140828,0,1,0.058823529411764705,0,1,0,0,0,0,0,1,0,0.30845771144278605,0.021884375721209322,0.0,0.0,0.04265131623241096,0.028360141094064383,0.5,0,0,0.3516483516483517,0.28218812541694466,,0.5568421452590383,0.42857142857142855,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
